Pubmed ID,JAK1,TYK2,JAK2,JAK3,FER,FES,ABL-E255K,ABL-H396P,ABL-M351T,ABL-Q252H,ABL-T315I,ABL-Y253F,ABL1,ARG,CSK,BMX,BTK,TXK,TEC,ITK,BRK,SRMS,PTK5,BLK,LCK,HCK,LYNA,LYNB,FGR,FYN,SRC,YES,EPHA2,EPHA4,EPHA3,EPHB4,EPHB3,EPHB2,PYK2,SYK,ZAP70,LTK,ALK,ROS,INSR,IGF1R,IRR,DDR2,MUSK,TRKA,TRKB,TRKC,RON,MET,AXL,MER,TYRO3,RET,RET-V804L,RET-Y791F,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,KDR,FLT4,FMS,KIT,KIT-D816V,KIT-T6701,KIT-V560G,FLT3,FLT-3-D835Y,PDGFRα,PDGFRα-D842V,PDGFRα-T674I,PDGFRα-V561D,PDGFRβ,TIE2,TNK2,TNK1,EGFR,EGFR-L858R,EGFR-L861Q,EGFR-T790M,EGFR-T790M-L858R,ERBB2,ERBB4,IRAK4,LRRK2,LRRK2-G2019S,CRAF,BRAF,BRAF-V599E,MAP4K2,MST1,MST2,MST4,MAP4K4,MINK,LOK,PAK1,PAK3,PAK2,PAK5,PAK6,MEK1,CK1a,CK1-g2,CK1-g1,CK1-g3,PLK1,GRK7,GRK6,PDK1,MSK1,MSK2,RSK1,RSK2,RSK4,RSK3,P70S6K1,AKT2,AKT1,AKT3,SGK1,SGK3,SGK2,PKC-η,PKC-γ,PKC-α,PKC-β1,PKC-β2,PKC-θ,PKC-ι,PRKG2,PRKG1,PRKX,PKA,ROCK1,ROCK2,MRCK-β,MRCK-α,AURORA-B,AURORA-C,AURORA-A,CHEK2,DCAMKL2,CAMK4,CAMK1D,PHKG1,PHKG2,CAMK2D,CAMK2A,PRAK,MAPKAPK2,MAPKAPK3,MNK2,MKNK1,PRKD3,PRKD1,PRKD2,MARK4,MARK3,PAR-1Bα,MARK1,SNF1LK2 (QIK),SNF1LK (SIK),ARK5,BRSK1,BRSK2,AMPKA1 (A1B1G1),AMPKA2 (A2B1G1),MELK,TSSK2,TSSK1,DAPK1,PIM2,PIM3,PIM1,CHEK1,PASK,NEK1,NEK2,NEK9,NEK7,NEK6,TBK1,IKKE,IKKB,IKKA,CDK5/p35,CDK1/cyclinB,CDK2/cyclinA,CDK2/cyclinE,CDK3/cyclinE,CDK6/cyclinD3,CDK4/cyclinD,JNK2,P38α,P38β,P38δ,P38γ,MAPK1,MAPK3,GSK3A,GSK3B,SRPK1,MSSK1,CLK3,CLK2,HIPK1,HIPK4,DYRK1B,DYRK1A,DYRK2,CK2,TTK,PI3-K-α,PI3-K-δ,PI4-K-β,SPHK1,SPHK2,Compound ID,SMILES
17276055,15,-5,2,1,8,4,3,10,35,34,22,10,8,14,11,8,1,4,5,5,3,2,12,5,21,31,48,43,17,8,43,16,88,87,82,84,93,86,19,-1,0,4,2,33,5,5,2,56,97,71,88,87,5,9,21,12,8,89,69,74,10,31,10,6,48,75,47,22,38,3,12,26,22,13,39,6,18,27,20,79,4,21,2,4,5,1,0,4,13,-1,6,6,2,7,8,8,12,13,1,5,7,49,7,5,3,17,2,7,3,2,2,1,6,5,4,1,5,5,11,4,1,2,12,3,1,1,4,4,5,7,2,1,3,2,4,4,3,5,4,3,2,7,1,1,9,4,2,2,2,1,1,5,6,6,5,3,2,4,9,10,3,3,3,2,1,0,3,12,7,5,5,8,4,2,4,4,5,5,0,0,0,8,1,6,5,6,4,2,1,8,7,1,1,1,2,4,5,3,3,7,5,5,2,-3,7,3,4,3,1,3,2,4,14,69,0,1,2,7,9,2,2,7,0,0,SB-239272,Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccccc2)n1
17276055,0,-1,2,-1,7,2,5,24,56,56,54,11,11,25,6,18,1,3,3,2,4,0,3,4,11,10,20,17,3,2,10,7,22,47,26,31,26,55,4,-5,1,8,3,5,3,11,2,46,87,57,55,53,7,11,-4,5,5,85,68,79,4,14,7,2,37,64,45,91,90,2,64,71,66,18,80,17,76,89,49,64,1,11,1,2,3,2,1,1,6,-2,14,8,-10,3,3,36,4,4,0,7,6,25,3,2,1,0,1,1,-1,1,1,1,2,0,1,2,6,3,9,3,-3,9,28,1,1,1,2,1,-1,2,0,0,1,1,1,1,1,2,1,1,1,7,1,0,24,13,3,0,4,1,2,0,3,3,3,0,1,3,8,7,2,2,1,0,2,-1,2,6,5,5,2,2,2,0,-7,0,1,3,0,0,1,3,1,5,2,5,3,3,0,2,1,6,2,3,3,2,1,2,2,4,9,6,6,15,2,1,8,7,2,9,0,0,5,61,1,1,2,2,2,0,1,1,3,-1,SB-251527,COc1ccccc1Oc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1
17276055,-7,1,-1,0,1,-1,2,12,49,45,39,6,5,24,0,10,0,2,-3,-2,0,-1,2,1,3,2,9,6,0,3,2,2,1,14,-1,20,2,56,-2,-1,-7,2,-1,3,2,1,-3,34,84,37,41,40,-3,2,-3,1,0,85,62,73,0,8,1,1,27,54,24,84,86,0,57,82,60,5,68,8,73,82,29,59,0,3,12,3,1,0,2,2,0,-1,7,6,-3,-2,-1,34,-3,-4,0,1,-2,21,-2,-2,-1,-3,-19,-2,-2,-2,-1,0,-1,3,-2,-1,-1,-1,5,1,0,5,17,-2,-3,-2,0,0,2,0,-2,0,0,-1,-1,0,0,0,0,0,0,2,0,0,17,13,-1,-3,-2,-1,-1,0,-3,-4,-4,-1,-2,-1,3,2,-2,-2,0,2,-1,0,-1,-5,-4,0,-1,-2,-1,3,-4,-2,-1,1,1,0,1,1,0,0,-3,5,-5,0,0,0,-2,7,1,1,1,0,2,-2,-1,-9,-2,4,1,4,-3,0,1,1,3,10,1,0,-3,51,1,2,-1,-4,5,-1,-3,17,1,0,SB-253228,Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(F)c(F)c2)n1
17276055,1,-4,2,-4,3,4,5,25,55,54,48,12,16,34,8,20,0,-2,2,1,2,-4,4,8,12,12,19,13,3,4,14,7,17,47,18,31,20,74,8,-5,1,7,6,6,3,15,2,64,73,64,59,59,3,3,-10,3,3,85,65,74,8,16,8,-1,56,73,53,98,95,3,73,104,85,18,88,27,80,95,69,56,1,8,1,4,3,3,1,0,9,2,17,13,1,7,6,29,6,6,-3,3,4,26,6,6,2,2,-1,5,3,4,5,3,5,8,3,-1,6,3,5,2,0,7,21,2,2,1,4,6,4,1,-1,1,1,2,3,3,2,3,2,2,4,11,1,-3,31,42,9,4,0,-1,0,6,6,3,3,2,4,9,10,11,5,5,5,3,4,1,4,5,0,1,1,6,2,3,3,1,5,8,0,1,2,7,-1,7,7,6,2,3,4,8,6,6,0,0,2,5,2,1,3,3,16,9,7,8,5,4,3,3,1,19,1,0,6,67,0,3,3,7,8,5,1,-1,1,0,SB-242718,NC(=O)c1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1
12941333,0,1,0,0,-1,1,2,2,3,0,4,2,2,2,-2,4,0,-1,3,1,-2,1,1,0,2,4,1,0,0,3,1,3,0,2,2,1,4,-4,3,-1,1,2,1,4,3,1,0,1,1,-2,0,0,-6,5,0,1,3,0,-3,2,-6,-3,2,-6,-3,1,3,0,-1,1,-1,0,0,-1,4,4,1,1,-2,2,-1,2,1,-1,1,-2,1,1,6,5,1,3,8,1,2,2,3,3,-3,3,1,3,3,0,1,-15,-7,0,2,-1,1,0,0,0,2,0,1,1,0,1,1,1,1,0,0,0,1,1,1,2,2,1,-1,0,-1,0,1,0,0,1,0,1,1,2,2,1,3,1,2,1,2,3,2,3,8,0,0,0,0,2,1,1,2,2,1,-1,1,-3,-1,0,3,2,2,0,1,0,1,1,1,-1,1,2,1,1,1,2,2,1,0,3,9,-3,1,1,2,1,2,-6,0,2,-1,2,-2,1,-1,2,2,2,-3,-2,-1,3,-4,-1,0,-1,2,-3,3,0,1,-2,0,1,SB-242717,Fc1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1
12941333,3,-1,2,0,3,3,8,14,13,9,23,14,8,4,4,2,-1,2,3,2,2,-1,2,1,1,8,5,3,3,2,-1,2,-2,5,2,2,8,6,10,-7,0,7,2,6,7,1,2,3,3,4,4,4,5,6,-8,1,4,6,3,8,1,1,4,-2,1,6,0,-2,4,2,3,1,1,-5,8,2,5,3,4,3,0,2,1,1,2,1,3,3,8,2,2,2,-2,5,6,0,2,2,-1,16,12,5,5,3,0,3,3,5,1,3,3,1,4,1,3,3,2,2,1,0,0,1,1,1,1,1,2,2,0,3,3,1,0,2,1,0,2,4,1,2,0,1,0,-1,2,0,3,3,2,2,0,5,3,3,2,1,2,4,1,3,4,3,4,3,3,-2,2,11,5,-2,2,3,3,4,2,1,3,-1,0,-2,-1,0,-1,1,4,12,6,2,4,4,5,8,1,1,2,2,2,5,2,4,2,4,-1,0,2,4,7,3,-2,-2,0,0,-1,-1,0,2,2,2,9,2,2,-2,0,2,SB-278539,Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(Cl)cc2)n1
12941333,3,-5,2,-2,6,3,10,20,19,14,36,22,14,6,3,4,1,8,7,2,3,-1,3,2,2,9,6,3,2,1,0,2,2,6,5,3,3,7,11,-3,4,4,3,6,4,10,3,1,0,3,1,1,3,1,-9,2,4,5,2,4,9,3,6,-1,4,5,16,5,4,4,4,1,0,-4,9,2,4,5,6,2,1,3,3,3,4,3,3,4,14,2,3,4,-1,7,6,2,5,5,-3,34,21,4,8,5,1,0,6,5,4,4,5,4,5,3,3,2,5,2,1,1,3,3,1,1,1,0,3,5,2,3,2,1,-1,2,3,3,2,3,1,2,1,3,1,0,4,1,2,3,1,-2,0,8,5,4,3,1,3,6,3,7,6,4,5,2,6,2,5,5,5,5,4,4,3,4,6,1,2,6,0,-2,1,2,0,2,6,4,6,1,2,4,6,3,1,1,4,5,3,1,4,6,5,5,3,6,2,4,7,5,-2,0,1,2,0,2,2,5,3,2,6,2,2,-6,-1,-1,SB-245392,Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(Oc3ccccc3)cc2)n1
12941333,2,-6,1,-1,5,2,9,11,12,8,19,11,6,3,3,1,-1,2,3,1,3,-1,2,2,2,5,7,4,1,3,1,2,-2,8,3,1,6,7,9,-4,2,2,1,5,3,4,2,2,3,5,3,3,4,1,-5,2,4,3,2,4,4,1,5,-1,-1,7,1,2,3,3,3,-3,2,0,5,4,3,4,2,2,1,1,-2,0,1,2,1,2,7,2,1,3,2,4,4,1,2,3,-1,20,16,4,6,3,1,4,2,3,2,2,3,2,3,4,2,2,14,6,7,5,2,4,2,2,1,0,3,4,3,3,3,1,3,2,3,2,3,4,2,2,6,8,1,0,3,1,3,6,2,0,0,4,7,3,1,1,4,9,1,5,4,3,3,2,2,1,4,6,5,1,5,6,1,4,5,2,3,9,0,0,1,8,-1,3,4,9,6,1,3,4,4,5,1,0,-1,3,2,-1,3,3,3,3,2,2,2,2,4,3,-2,0,1,1,-3,0,1,4,3,2,6,6,7,3,2,0,SB-264866,NC(=O)CCc1ccccc1Oc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1
12941333,-11,0,0,-1,2,-3,1,3,7,3,3,3,0,-1,-7,-2,0,-2,-2,-1,-3,-1,0,-1,-2,-1,1,1,-2,1,-4,-2,-4,-5,-6,-2,-3,-2,-7,-1,-2,0,-2,3,3,0,-2,0,1,1,0,0,6,-4,1,1,-1,2,0,-3,0,-2,0,0,-1,0,3,0,-2,1,-4,1,1,-3,3,2,-1,4,1,2,0,-2,0,-1,2,-1,-1,-3,-4,2,-3,1,-8,-2,-2,2,-4,-4,0,2,1,1,-1,-2,-2,7,2,-1,4,-1,-1,-1,1,-7,1,-2,0,-1,0,1,-1,-1,-1,-4,-2,-1,2,0,3,-2,-2,0,0,-1,0,0,1,0,0,-1,1,1,0,0,2,-1,-1,-3,0,-1,-1,3,-4,-2,-4,-1,-2,2,-1,0,0,-1,-1,2,3,1,0,-1,-8,1,6,13,0,4,1,-1,0,1,0,-2,0,3,-1,-1,-1,4,1,-2,0,-4,0,11,1,0,0,0,1,-2,-1,-7,6,2,0,-1,-3,1,1,1,1,-1,1,-1,0,0,2,3,-1,0,-5,3,7,1,1,1,GSK317354A,CC1=C(C(N=C(N1)c1ccc(nc1)C(F)(F)F)c1ccc(F)cc1)C(=O)Nc1ccc2[nH]ncc2c1
12941333,2,-1,1,-1,10,3,3,4,5,5,5,5,4,2,4,-5,1,3,4,2,2,0,1,2,3,5,4,2,2,1,-4,-1,3,5,5,2,5,9,10,-5,1,4,3,11,4,7,3,1,3,3,2,2,1,7,-4,1,3,4,4,7,6,3,6,-2,1,4,0,2,2,3,2,0,0,1,13,4,5,6,4,2,1,3,0,3,2,2,0,-1,-6,-5,9,10,4,4,5,1,5,6,0,6,6,5,4,3,2,0,1,4,-3,2,3,4,4,5,2,2,3,-1,1,1,1,1,2,2,2,4,4,2,0,4,2,1,-1,1,2,1,1,2,1,1,1,0,0,0,4,2,3,5,1,-1,0,2,4,4,4,1,2,3,2,2,3,3,3,2,3,-1,2,6,4,-6,3,2,4,10,2,1,3,3,0,0,1,2,0,2,5,3,4,1,1,0,4,7,0,0,2,3,1,8,2,2,2,2,3,1,5,2,2,2,-1,1,2,1,-1,0,0,1,2,2,7,3,1,-1,2,1,GW561436X,Fc1ccc(cc1)-c1nn2cc(ccc2c1-c1ccnc(NC2CC2)n1)C#N
12941333,1,-6,1,0,-1,1,3,4,3,6,5,4,8,6,7,5,2,3,5,2,0,-2,2,2,3,4,3,1,2,1,1,1,3,5,2,1,4,8,7,-1,1,1,3,1,1,1,4,0,4,4,1,2,5,-4,-4,0,3,3,3,3,2,8,3,1,0,4,1,0,4,4,4,2,-2,2,5,1,2,0,7,1,1,2,2,1,2,1,-1,0,9,-2,3,3,4,2,2,0,3,4,0,4,3,4,7,2,2,1,7,2,7,1,2,1,2,-1,0,3,3,0,1,0,2,0,1,1,1,0,0,-1,-1,3,-1,1,-1,1,1,1,1,1,1,1,1,1,0,0,3,1,3,2,0,0,-2,-3,3,3,3,1,1,3,1,4,1,1,2,1,3,1,2,2,5,3,4,4,3,-1,1,1,0,3,0,0,1,2,1,1,4,5,3,1,5,-1,4,3,2,0,3,2,2,14,3,4,8,2,4,1,2,1,5,4,-1,0,1,1,3,3,1,2,2,1,3,3,3,-1,-3,0,GW568326X,Nc1nccc(n1)-c1c(nn2cc(ccc12)C(F)(F)F)-c1ccc(F)cc1
12941332,2,0,0,-1,2,1,1,4,1,0,2,2,2,3,0,3,0,2,1,1,1,-3,1,2,0,-1,1,1,3,2,8,2,1,6,2,2,3,2,0,0,1,2,1,2,1,1,1,1,0,-1,1,0,7,2,-2,0,3,1,7,0,-1,0,2,0,-1,1,2,1,1,3,1,5,1,-4,3,2,3,4,1,3,0,1,0,-2,0,0,-1,3,4,3,2,2,-2,3,4,1,2,2,-1,5,5,5,3,3,-1,-6,3,3,6,2,2,2,3,3,5,-1,1,2,0,2,1,1,0,0,0,3,2,3,1,1,1,-1,-1,1,1,0,1,1,2,1,1,2,0,1,4,-5,2,1,-2,-2,0,5,1,0,0,1,1,1,1,3,1,2,2,0,2,1,2,3,-1,-1,0,3,1,1,-2,1,3,3,0,0,0,2,0,0,2,4,3,2,2,6,5,10,0,0,2,1,2,6,2,4,1,3,0,1,2,5,3,1,-1,-1,1,1,2,1,-1,1,1,3,5,1,0,-3,1,0,GW569293E,OC(=O)\C=C\C(O)=O.OCCCNc1nccc(n1)-c1c(nn2cc(ccc12)C(F)(F)F)-c1ccc(F)cc1
12941332,2,-2,1,-4,4,3,3,5,2,3,2,4,0,-1,-14,4,-3,-1,-1,-2,4,-2,2,0,0,3,4,3,5,0,7,4,-3,8,-1,-2,1,3,11,0,0,12,3,5,5,-5,3,0,2,1,3,3,-1,3,-6,1,2,7,5,5,-2,0,1,-15,-1,8,-9,-2,4,4,2,0,2,-2,6,3,6,6,7,3,1,4,-1,4,3,2,-1,7,6,3,-3,0,13,9,9,5,7,6,1,7,8,4,8,4,1,-26,-2,6,3,1,1,-1,6,6,8,1,2,3,3,3,3,4,1,-1,-4,-3,5,2,3,4,4,-3,2,7,2,4,3,3,3,-2,1,4,2,2,-1,-2,-2,4,-2,-1,2,8,5,3,4,2,2,3,7,55,1,2,2,2,0,1,4,8,3,2,6,7,5,4,4,3,5,2,-1,9,5,1,0,3,4,10,7,3,4,9,7,2,0,7,16,10,12,37,48,6,2,5,3,4,7,5,78,75,-1,-2,-2,2,3,1,30,9,7,6,16,4,2,-19,2,1,GW581744X,NC(=O)c1ccc2c(c(nn2c1)-c1ccc(F)cc1)-c1ccnc(NCCCO)n1
12941332,1,0,0,-1,-2,2,0,4,3,4,3,2,4,2,-1,3,0,5,3,1,1,1,-1,1,3,3,3,4,1,1,6,1,0,4,1,1,1,-1,-4,1,1,10,6,5,4,4,0,2,2,3,1,3,7,12,-3,5,1,5,2,5,2,14,6,6,2,6,2,0,3,0,0,1,4,1,7,0,2,2,7,6,0,1,2,2,0,0,-3,4,5,2,-2,1,0,5,5,4,2,2,2,3,5,3,0,2,-1,-5,-10,2,2,2,2,2,2,4,0,1,0,2,1,0,1,3,0,0,1,1,2,6,2,2,-2,1,1,5,1,0,0,0,1,1,0,0,1,4,4,4,3,2,-1,1,1,0,2,3,2,1,0,1,5,58,1,3,4,0,-1,-3,0,-2,2,1,6,4,1,2,2,1,0,2,2,9,6,1,1,2,3,5,2,3,3,3,3,-1,2,10,19,5,12,34,52,5,4,2,3,2,2,2,80,77,-1,-1,1,2,-2,1,28,10,6,1,1,1,1,2,5,1,GW618013A,CS(O)(=O)=O.CN(C)CCCNc1nccc(n1)-c1c(nn2cc(ccc12)C(F)(F)F)-c1ccc(F)cc1
12941333,2,-1,2,-1,2,3,4,6,4,8,3,3,5,4,7,7,0,3,5,4,6,-2,1,3,1,6,4,3,3,3,13,4,2,7,7,3,5,7,-1,0,1,2,1,4,4,3,2,0,2,3,0,2,1,1,-7,1,2,6,4,5,2,2,6,-1,2,6,2,0,6,4,2,1,1,-2,5,1,5,1,4,7,1,2,3,4,1,1,5,1,10,6,2,3,2,6,6,0,5,6,-2,5,5,6,5,4,3,-1,0,4,1,2,4,3,4,4,-1,2,4,1,1,1,0,2,1,2,1,0,3,3,1,4,0,0,1,1,1,1,1,2,2,1,0,1,1,0,5,3,3,3,0,1,1,2,4,3,4,1,2,3,1,3,3,3,3,1,5,0,2,4,2,-2,3,3,4,1,3,0,5,3,0,-1,-1,3,0,3,4,1,4,3,7,3,2,-4,1,1,4,4,4,-2,3,3,3,3,1,3,0,5,37,17,-4,0,1,2,-1,1,0,2,3,0,5,5,3,1,0,1,SB-210313,Fc1ccc(cc1)-c1ncn(CCCN2CCOCC2)c1-c1ccncc1
12941333,15,-2,4,12,3,3,21,38,37,37,43,22,23,8,8,4,0,5,7,3,3,2,15,4,7,12,10,7,7,6,-3,6,5,15,8,8,10,12,10,-6,5,63,24,6,8,5,2,2,4,4,6,6,3,5,-8,2,10,12,6,12,7,7,8,0,2,36,18,4,18,9,3,2,6,4,26,13,7,20,12,6,2,4,6,5,6,5,7,3,15,4,5,6,-2,9,10,7,5,6,5,32,26,16,8,-10,2,1,0,8,5,4,5,1,6,6,12,6,5,3,7,10,16,22,2,2,1,3,4,6,7,7,13,5,6,19,8,5,5,4,3,3,1,4,2,2,4,2,5,2,1,0,3,8,7,6,4,2,2,4,5,38,6,4,6,4,4,-1,4,14,7,8,26,34,6,4,6,4,6,6,46,32,20,9,0,4,6,14,13,4,4,9,7,9,15,24,63,37,27,39,42,12,6,11,8,2,6,5,83,80,-1,-1,3,1,15,3,33,18,12,3,10,7,4,-6,0,-1,SKF-86002-A2,Cl.Fc1ccc(cc1)-c1nc2SCCn2c1-c1ccncc1
12941333,-8,-3,-1,0,0,-3,-2,0,0,1,3,-1,3,0,,-4,-1,-1,-2,0,-3,-2,-1,-1,-2,0,0,0,-1,0,15,-2,-4,-7,-8,-1,-2,-2,-10,-1,-3,0,-2,0,-1,-1,-2,-1,0,-1,0,-1,1,-1,2,-1,-1,2,0,-2,-3,-4,-2,1,0,1,1,-2,-4,-1,-4,3,-1,3,2,1,-1,2,5,10,-1,-8,1,0,0,-2,0,-4,-5,-4,0,1,3,-3,-3,0,-5,-5,2,0,-2,-2,-4,-2,-2,0,-11,-4,1,-2,-3,-2,-3,-8,-1,-2,-2,-2,-1,-1,-2,-2,-2,-4,-2,-3,-1,-3,-5,-4,-2,0,2,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-3,-4,1,0,0,2,-5,-1,-4,-1,-2,-2,3,42,-2,-2,-2,0,1,0,-3,-10,-8,-3,3,2,-1,3,-2,-2,-2,0,0,-1,0,2,-1,-2,-2,0,0,-1,0,-6,-1,4,1,1,1,-1,0,31,6,-6,-3,-2,0,-2,-5,-1,47,27,1,-1,0,-1,4,2,5,4,-1,1,-6,-1,1,4,-1,0,SB-216385,Nc1nccc(n1)-c1c(ncn1CCCN1CCOCC1)-c1ccc(F)cc1
12941333,0,-2,1,0,1,1,2,4,4,5,3,4,4,4,1,-1,0,2,1,1,3,2,1,1,1,3,3,1,0,1,-4,0,-2,6,2,0,4,7,1,0,0,1,1,3,-3,1,1,6,6,4,1,2,-1,5,2,2,2,8,5,5,2,0,1,2,1,7,-2,-1,3,0,1,3,1,-1,6,4,4,4,1,5,0,0,2,-1,1,0,1,0,3,-3,4,2,5,2,1,0,1,0,0,4,3,4,0,1,0,6,6,0,0,0,0,-1,2,-1,2,3,7,2,1,0,1,1,1,0,0,0,2,-1,1,0,-1,0,0,1,0,1,1,2,3,2,1,2,1,0,2,2,2,5,-6,3,1,1,1,2,2,0,3,7,0,2,0,1,0,0,3,0,0,1,5,0,1,1,0,1,2,1,2,7,0,1,1,1,0,1,0,6,2,2,1,0,0,4,0,0,3,0,0,4,2,1,2,2,1,6,0,1,12,6,-1,0,0,0,0,2,0,-1,1,1,1,-1,-1,3,0,1,SB-220455,CN1CCC(CC1)n1cnc(c1-c1ccnc(N)n1)-c1ccc(F)cc1
11855979,3,-4,1,-1,2,2,3,1,1,1,2,2,2,2,6,6,0,2,3,1,2,2,1,2,2,4,2,2,4,1,4,3,0,8,4,4,5,6,2,1,1,3,1,2,3,1,3,3,3,2,2,0,0,-4,-3,2,2,6,5,7,-1,1,3,4,0,3,0,1,1,8,0,1,2,1,6,1,8,2,2,5,0,1,2,5,2,-1,4,3,8,2,2,3,-6,4,3,1,4,4,-1,2,3,6,4,3,1,-4,-8,4,13,2,2,1,5,2,1,3,2,2,1,2,1,2,1,1,0,1,2,1,2,0,0,1,0,2,1,1,2,0,2,1,0,2,1,0,5,2,2,1,-1,1,1,3,3,1,2,1,1,4,1,1,2,2,3,1,2,0,2,8,3,0,0,1,3,1,3,2,3,2,0,0,-1,-1,0,1,2,7,2,2,2,3,3,8,1,0,1,1,3,1,1,2,7,5,1,0,3,1,2,2,-2,-1,-1,1,0,2,-1,1,1,2,6,1,0,-5,3,0,SB-223133,Nc1nccc(n1)-c1c(ncn1C1CCC(O)CC1)-c1ccc(F)cc1
11855979,-2,-1,1,0,3,1,1,0,1,1,1,2,1,1,1,-1,0,2,2,0,1,-1,1,1,1,3,2,1,-1,2,-8,1,-3,4,0,1,4,1,5,-1,4,0,1,5,5,9,0,1,1,2,0,0,1,2,-2,2,1,3,1,3,1,-1,4,-1,1,4,13,5,2,3,2,-1,1,-1,3,4,3,2,4,0,0,1,2,1,1,0,2,1,4,1,1,2,0,3,2,2,1,1,0,3,3,0,3,2,0,3,5,2,22,2,1,1,2,1,3,1,9,5,5,4,1,2,1,1,0,1,2,2,3,1,0,1,4,2,2,2,2,2,1,1,4,6,2,2,2,0,0,0,0,1,0,4,1,2,0,1,1,4,1,2,3,2,2,1,2,3,2,0,2,4,1,2,1,3,3,1,1,2,0,0,0,3,-6,2,2,5,5,1,1,1,3,1,1,0,2,2,2,-2,2,1,4,0,1,2,-1,0,2,2,-1,-2,4,0,0,0,1,2,2,1,4,5,7,-3,-2,0,SB-220025-A,Cl.Nc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1
11855979,4,-2,2,-2,2,4,4,3,1,3,2,5,8,6,4,-2,3,6,8,2,4,0,2,3,5,9,6,3,3,2,-1,2,3,10,6,5,6,12,12,-8,1,3,4,7,3,2,4,3,3,3,3,4,-2,12,-7,1,3,5,4,12,6,5,6,0,1,8,1,4,13,4,3,-1,3,0,10,5,7,4,5,2,2,5,4,3,3,3,4,0,12,-4,4,6,-2,6,6,1,7,8,-1,5,6,6,3,5,3,2,4,5,9,3,4,4,4,3,0,3,4,1,1,1,2,3,2,2,1,2,4,3,1,4,1,1,0,1,2,2,3,2,2,2,1,4,1,0,6,4,4,3,2,0,1,3,6,5,5,1,2,4,0,3,6,4,5,2,5,2,5,9,9,4,3,2,4,2,6,1,3,4,1,-1,1,3,1,2,6,5,3,2,2,5,5,7,1,0,1,4,2,-1,3,2,4,4,3,1,5,4,2,2,-1,1,2,2,0,2,0,2,3,3,7,3,2,-2,0,0,SB-221466,CC1(C)CC(CC(C)(C)N1)n1cnc(c1-c1ccnc(N)n1)-c1ccc(F)cc1
15317461,0,0,0,1,0,0,4,5,3,3,-1,3,5,4,-1,3,-1,1,1,0,0,0,2,1,0,1,1,0,2,1,3,2,-2,3,1,0,3,2,-4,1,3,1,2,1,0,1,-1,1,1,-1,0,0,4,3,-1,0,0,2,-2,4,0,1,2,3,3,61,5,2,0,4,0,3,-1,-5,11,19,2,12,2,1,0,-1,0,0,-2,-1,-2,1,2,2,2,2,-1,1,0,2,0,0,-1,5,4,3,-2,1,-2,-8,-6,2,2,1,0,0,1,-1,0,1,1,2,0,1,1,0,1,1,-1,2,1,1,0,0,-1,0,0,1,0,0,1,1,1,1,0,1,1,0,-1,0,3,-1,,1,1,1,-1,0,-1,0,1,1,0,0,2,3,6,0,0,-1,1,3,-1,1,0,2,2,1,1,0,1,1,0,-1,0,2,0,2,2,2,3,2,-2,1,1,2,0,0,1,0,1,-4,-1,1,3,-1,1,1,0,3,0,0,-1,-1,0,0,-1,0,0,1,0,1,3,-1,0,2,-3,1,SB-220025-R,Cl.Nc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1
15317461,3,-3,1,-3,5,3,4,8,3,7,3,6,4,3,6,3,1,4,6,2,6,-2,3,4,2,4,7,5,5,4,4,4,1,11,5,3,6,6,10,-2,4,6,5,7,7,4,2,0,2,2,3,3,5,7,-6,2,4,5,9,4,4,6,4,-1,1,33,0,2,6,2,5,0,2,-4,8,8,6,10,6,4,4,3,0,0,3,4,5,3,,4,4,7,-1,7,7,1,5,6,-2,13,11,8,6,3,2,2,3,6,1,4,5,7,3,8,10,0,10,3,3,2,2,3,1,2,0,2,4,4,2,5,1,1,2,3,5,3,2,3,3,2,2,4,0,0,3,1,2,10,2,-3,0,6,5,3,4,2,5,14,3,3,8,6,7,2,2,1,6,5,3,-3,0,2,3,3,4,4,7,12,0,1,1,10,0,2,6,7,2,4,3,9,8,11,0,1,1,4,2,-7,2,5,9,6,4,9,6,5,4,2,0,-2,2,3,2,3,0,7,3,5,14,5,3,0,-1,1,SB-226879,CN1CCC(CC1)n1cnc(c1-c1ccnc(NCCO)n1)-c1ccc(F)cc1
