"Compound.ID","SMILES","FES","ABL2","BMX","TEC","IGF1R","TYK2","ZAK","STK39","STK24","MST4","MAP4K4","TNIK","SLK","STK10","PAK4","PKMYT1","CSNK1G1","CSNK1G3","VRK1","GSG2","PLK4","TLK1","ADRBK1","ADRBK2","GRK5","PDPK1","RPS6KA1","RPS6KA6","AKT3","STK38L","CDC42BPB","STK32A","CHEK2","DCLK1","PHKG2","CAMK2A","STK33","SNF1LK2","PRKAA1","PRKAA2","STK17A","STK17B","PIM2","PIM3","PIM1","NEK1","NEK2","CAMKK2","STK16","GAK","AAK1","CDK9","CDK2","PCTK2","MAPK8","MAPK13","MAPK3","MAPK7","CDKL1","SRPK1","SRPK2","CLK3","CLK4","DYRK1A","DYRK2","CDC7","TTK","GUCY2D"
"GW846105X","O=C(Nc1sc2N(CCCc2c1C#N)C(=O)C1CC1)c1cccc2ccccc12",-0.1,0.1,-0.1,0.1,-0.2,0.1,-0.5,-0.3,0.4,0.2,0.3,-0.4,0.6,0.2,0.1,-0.7,0.1,0.2,0.3,-0.1,-0.8,0.5,0.2,-0.1,1,-0.2,0.1,-0.3,-0.1,-0.7,0.3,0.5,0.1,-0.3,-0.6,-0.3,0.3,-0.2,-0.1,0.5,-0.9,0.8,0.4,0.4,0.2,-0.4,1,-0.5,0.4,-0.6,0,0.4,0.2,0.3,0.5,-0.7,0.3,-0.1,-0.2,-0.6,-0.5,0,0.7,0.1,0.6,-1,0.1,0
"GW852849X","COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(s3)C(N)=O)c2cc1OC",0.1,1.3,0.4,-0.5,-0.2,2.2,NA,-0.5,-0.4,-0.1,-2.6,1.6,4.6,8.7,1.1,-0.9,1.1,0.2,2.1,0.1,4.7,-0.6,-0.1,-0.4,2,1.2,3.1,3.6,-0.6,-0.2,-0.6,1.5,1.9,-0.4,0.6,0.2,2.9,4.2,0.8,1.4,0.7,2,0.5,0.3,0.9,-0.3,4.2,0.9,3.1,3.6,4.8,0.3,0.2,0,0.9,-0.4,0,-0.7,0,0.7,0.2,-0.2,2.6,-0.1,-3.5,0,0.5,-0.1
"GW853606X","NC(=O)c1sc(cc1OCc1ccccc1Br)-n1cnc2ccc(cc12)C(F)(F)F",0.4,0.4,-0.2,-0.2,-0.4,NA,0.1,-0.8,0.8,2,0,0.3,NA,2.4,2.7,-0.7,0.7,0.1,1.2,1.7,0.4,0.4,0.1,-0.5,4.4,-0.2,2.2,3.2,0,-0.7,-1.1,-0.2,-0.1,0.5,1.6,1.6,1.4,0.7,0.1,1.5,4,2.5,2.4,2.3,2.9,-0.1,1.3,2.1,3.8,0.5,1.3,1.5,0.4,0.2,1.8,-0.2,-0.3,-0.4,-0.2,1.5,0.3,1.5,9.8,2.3,0.6,-0.1,1.8,-1.1
"GW853609X","NC(=O)c1sc(cc1OCc1ccccc1Br)-n1cnc2cc(ccc12)C(F)(F)F",0.6,0.5,0.6,0,-0.1,0.1,-0.2,-0.3,0.5,0.6,-0.1,1.4,NA,2.3,1.6,0.9,0.7,-0.6,-0.4,-0.1,0.1,0.5,0.3,-0.1,-0.3,0.1,0.7,0.2,-0.1,-0.4,-0.9,-0.2,0.3,0.9,1.4,0.1,0.3,-0.3,0.1,0,1.9,2.2,2.5,1.4,2,-0.2,0.5,0.2,2.2,0.4,2.5,0.4,-0.1,0.2,-0.2,0.1,0.1,0,-0.1,0.4,0.5,-0.6,2.7,0.3,-0.3,0.7,0.8,0
"GW856804X","Nc1ncc(-c2cccc(c2)S(N)(=O)=O)c2scc(-c3ccc(F)c(Cl)c3)c12",3.5,NA,3.1,-0.1,0,NA,NA,0.9,1.2,0.4,NA,10.2,-0.1,5.5,1,-0.4,6.7,1.3,2,0.3,1.7,1.1,0.1,-0.1,0.9,0.2,4.2,4.7,0,NA,0.5,5,1.3,0.3,-0.2,0.4,3.6,5.1,0.5,2.5,-0.7,1.3,2.6,0.8,0.6,-0.2,8,1,3.1,8.5,0.8,0.5,-0.2,0,2.4,-3.2,0.5,-0.3,NA,0.1,-0.1,0.6,0.3,-1.1,-0.2,-1.2,0,0.1
"GW861893X","COc1cc(Nc2ncc3c(C)nc(-c4cccc(Oc5ccccc5)c4)n3n2)cc(OC)c1OC",0.3,0.2,0.7,0.4,0.3,0,0.2,0,0.8,2.1,0.2,0.8,0.8,-0.2,5.4,-0.7,0,0.2,0.6,0,-0.3,0.9,-0.1,0,1,1.1,0.9,-0.4,0.1,1.4,0.5,-0.2,NA,0.1,-0.2,1,2.9,0.1,3.6,6,2.8,4.2,1.8,0.8,1.5,0.2,8.9,0.6,9,3.9,2,0.8,0.1,0.5,-0.3,0.3,0.4,0.3,-0.3,0.3,0.3,0.1,2.7,0.1,-0.1,-0.8,2,-0.1
"GW869810X","Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)C#C[C@@H]3C[C@H](CN3)OC(=O)N3CCOCC3)cc2Cl)c1",0.5,0.7,0.3,0.8,-0.2,0.8,-0.7,0.6,1.6,2.2,-0.3,1.1,1.9,5.8,0.2,-0.1,0.4,-0.4,0.2,0.1,1.9,1.1,0.1,-0.1,NA,0.2,0,0.2,-0.6,-0.6,1.1,-0.4,1.1,-0.2,-0.3,0.5,1,0.6,-0.2,0.3,0.2,2.5,2.9,1.7,1.5,-0.1,5.3,0.7,0.8,0.6,0.9,1,0,0.1,0.6,-0.4,-0.4,-0.2,-0.5,0.3,0.4,0.4,0.5,0.4,0.2,0.3,0.9,0.1
"GW874091X","Cc1nc(-c2ccccc2)n2nc(NCCCN3CCOCC3)ncc12",0.3,0.1,-0.4,1.1,0.1,1.4,0.1,0.7,-0.1,0.4,0.2,-0.1,NA,0.6,0.4,0.8,0.1,0.3,-0.7,0.2,0.5,0.4,-0.2,0.1,0,0,0.7,-0.2,0.7,0.2,1,-0.4,0.2,0.9,0.1,-0.1,0.5,0.4,1.4,1.8,1.1,0,0.2,-0.2,0.7,0.4,0.3,0.1,4.1,1.2,0.9,0.6,0.5,0.6,0,0.8,0.2,0.1,0,-0.3,0.2,0.3,2.5,-0.1,-0.3,0.9,0.6,0.2
"GW876790X","CCn1c(nc2cncc(C(=O)NCCNC)c12)-c1nonc1N",0.1,0.1,0.1,-0.3,0,0,-0.4,-0.4,0.1,0.2,0.3,0.1,0.2,0.5,0.9,-1.1,0.2,0.2,0.4,4.5,1.8,0.1,1.3,0.5,1.9,1.5,0.2,0.1,-0.2,1.1,1.9,0.1,0.6,-0.1,0.4,0.5,0.8,0.4,0.4,0.8,3.6,5.7,5.4,6.5,8.1,0,0.6,0.2,0.8,-0.7,3.4,0.7,-0.1,-0.1,0.3,-0.1,0.2,0,0.1,-0.1,0,0,3.2,2.9,0.2,1.3,0.4,-0.2
"SB-210313","Fc1ccc(cc1)-c1ncn(CCCN2CCOCC2)c1-c1ccncc1",-0.1,-0.1,-0.2,0,-0.2,-0.1,-0.2,0.3,-0.3,-0.4,-0.1,0,NA,0.4,-0.2,0.7,1.4,0.2,-0.6,1.5,0.4,0.1,0.1,0,0,-0.2,0.2,0.3,0.2,-0.2,-1,-0.4,-0.4,0.5,0,-0.1,-0.6,0.2,-0.1,0,0.2,-0.2,-0.1,-0.1,0.2,0.2,0,-0.1,0.7,1,0.3,-0.1,0,0.1,0.9,0.2,0,0.2,-0.2,-0.2,0,0.2,-0.1,0.1,-0.3,0.1,0.4,0
"SB-216385","Nc1nccc(n1)-c1c(ncn1CCCN1CCOCC1)-c1ccc(F)cc1",0.1,0.3,0.2,-0.8,-0.4,0.9,-0.7,-0.4,-0.5,-0.1,-0.6,0.4,NA,-0.4,0.5,-0.1,4.2,0.6,0.4,0.5,-0.1,0.1,0.6,-0.3,0.1,-0.1,1.8,2.1,-0.2,-0.7,-1.5,0.1,-0.4,0.1,-0.2,0.2,0,1.9,0.1,0.2,0.5,-0.3,0.2,0.4,0.1,-0.3,0,0.1,0.6,1.2,1,-0.1,-0.2,0.1,1.4,-0.3,0.1,-0.1,-0.3,0,0,-0.8,0.9,0.3,0.4,-0.5,0.9,-0.5
"SB-220025-A","Cl.Nc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1",0,0.5,-0.2,-0.8,-0.3,1,-0.9,-0.5,-0.4,0,-0.1,1.3,NA,-0.4,0.2,-0.1,8.6,1.3,-0.2,0.1,-0.3,0.2,0.3,-0.3,0.6,-0.3,2.8,5.1,0.3,-1.1,0,1.1,-0.2,0,-0.3,-0.1,1.3,5.1,-0.1,0.2,-0.5,-0.5,0,0.7,0.2,-0.6,0,-0.2,0.5,0.7,0.3,-0.3,-0.5,-0.1,0.3,0.4,0.6,-0.2,-0.6,-0.1,-0.2,-0.8,0.1,0.1,0.7,0.3,0.3,-0.7
"SB-220025-R","Cl.Nc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1",0.3,0.7,0.2,-0.6,-0.3,1.9,-1.2,-0.6,0.1,0.4,-0.1,1.8,6.3,-0.1,0.1,-0.7,8.6,1.9,0.6,0.4,-0.5,0.5,0.4,-0.1,0.4,-0.2,3.2,5,0,-0.6,1.1,1.6,-0.1,-2.1,-0.9,-0.2,1.8,5.4,0.3,1.1,0.4,0.1,1.1,1.8,1.4,-0.5,0.4,-0.1,0.6,0.8,1.1,0.2,0.2,0.4,0.5,-0.2,1,-0.4,-0.3,0,-0.1,-0.2,2.6,-0.6,1.2,-0.3,-0.1,-0.4
"SB-220455","CN1CCC(CC1)n1cnc(c1-c1ccnc(N)n1)-c1ccc(F)cc1",0.1,0.6,0.4,-0.3,0.2,2.4,-0.5,0.4,-0.6,-0.3,3,1,-0.6,0.1,0.1,-0.4,6.3,0.5,0.9,0.7,1.3,0,0.3,0,-0.3,-0.1,2.5,3.1,-0.1,-0.9,0.4,0.8,0.4,-0.3,-0.6,0.1,0.7,-1.4,0.4,1.4,1.1,0.8,2.1,2.7,1.7,-0.2,-0.3,-0.1,0.2,1.7,2.2,-0.1,0.4,-0.1,1.3,-0.1,0.1,-0.4,-0.5,-0.1,-0.1,-0.6,2.1,1,1.9,0.1,0.1,-0.2
"SB-221466","CC1(C)CC(CC(C)(C)N1)n1cnc(c1-c1ccnc(N)n1)-c1ccc(F)cc1",0.1,0.1,-0.1,-0.9,-0.3,0,-0.5,0.7,-0.8,0.1,-0.4,0.8,NA,0.1,0.3,-0.1,5.2,0.7,0.2,0.1,-0.2,0.1,0.4,-0.3,-0.4,-0.2,0,0.2,-0.1,-1.1,-1,-0.2,-0.5,-0.1,-0.1,0.1,0.6,-0.1,-0.5,0.2,-1.1,-0.5,-0.4,0.4,-0.1,-0.4,-0.1,0,0.2,-0.5,0.5,0,-0.4,-0.1,-0.2,-0.2,-0.1,0,-0.2,0.2,-0.2,-0.6,0.2,-0.2,0.1,-0.6,0.5,-0.5
"SB-223133","Nc1nccc(n1)-c1c(ncn1C1CCC(O)CC1)-c1ccc(F)cc1",0.6,2.5,0.6,-0.9,-0.2,5.1,-1.6,-0.5,-0.8,-0.5,0,4.3,NA,1.1,0.5,0.3,8.6,1.3,0.7,0.8,2.1,0.2,0.4,-0.3,0.1,-0.1,3.2,5.1,0.3,-0.5,-1,1,-0.3,0.1,-0.1,0.4,2.3,4.5,-0.1,0.8,-0.7,-0.5,0.1,0.6,0,-0.4,0,0.3,0.8,4.6,1.7,0.1,-0.4,0,4.3,-0.3,0.1,0.2,-0.1,0.4,0.1,-0.4,0.2,0.7,0.7,1.2,1,-0.5
"SB-226879","CN1CCC(CC1)n1cnc(c1-c1ccnc(NCCO)n1)-c1ccc(F)cc1",-0.1,0.3,0,0.3,-0.2,1.2,-1.3,-0.5,-0.5,-0.4,-1.5,0.9,-0.7,-0.3,-0.2,-0.7,6.7,0.9,0.6,0,-0.5,0.1,0.3,0.1,1.3,-0.3,1.2,2.1,-0.7,-0.7,-0.2,0.2,0.1,0.3,-0.6,-0.3,0.5,-1.3,0.1,0.8,-0.6,-0.8,0,0.9,0,-0.5,-0.3,0,0.2,1.9,0.2,0.2,-0.1,0.2,1.9,-0.4,0.2,-0.1,-0.2,0,-0.1,-0.2,0.5,0.9,0.7,-0.5,0.2,-0.4
"SB-236687","CN1CCC(CC1)n1cnc(c1-c1ccnc(Nc2ccccc2)n1)-c1ccc(F)cc1",0.1,1.6,-0.1,-0.3,0.1,0,-1.8,0.2,-0.9,-0.6,0.3,5.2,0.1,0.9,1.1,-0.6,7.6,3.8,2.7,-0.1,-0.2,-0.2,0.2,-0.2,0.4,-0.4,1.1,1.7,0.2,-0.7,-0.9,3.7,0.4,-0.5,-0.8,-0.3,0.8,-1.4,-0.3,1.1,-0.7,-0.6,-0.4,1.4,-0.2,-0.3,-0.2,0,0.5,5,-0.1,-0.3,0.4,-0.1,4.7,1.7,0.4,-0.2,-0.7,-0.2,-0.3,-0.6,0.1,0.1,0.2,2,0.5,-0.6
"SB-239272","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccccc2)n1",0.1,0.3,0.2,-0.4,-0.3,-0.3,-1.1,-0.6,0.1,-0.9,1.3,3,0.7,-0.4,0.3,0.6,3.9,1.4,0.3,-0.1,-0.2,-0.4,0,-0.4,0,-0.3,0.3,1.3,-0.1,-0.5,-0.5,2.8,0.4,-0.2,-0.1,-0.1,0.2,1.9,0.2,0.1,-0.5,-0.3,0.1,-0.7,-0.4,-0.1,-0.2,-0.5,0,1,-0.1,-0.3,-0.6,0.8,1.7,-0.7,0.2,0,0.1,-0.2,0,-0.5,0.7,0.3,-2.4,-0.7,-0.6,-0.5
"SB-242717","Fc1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",0.2,0.1,0.2,-0.5,-0.2,-0.3,-0.8,-0.4,0.2,-0.1,-2,1.4,0.8,-0.2,0.5,-0.8,3,0.7,0.3,0.1,-0.1,-0.2,0,-0.2,-0.1,-0.3,0,0.6,-0.2,-0.3,-0.5,2.1,0.3,-0.2,0.1,0,0.1,0.8,0.1,0.2,-0.5,-0.1,0.1,-0.4,0.1,-0.2,0.1,-0.3,-0.2,-0.3,-0.1,-0.2,-0.2,0.6,0.2,-0.4,0.2,-0.2,0.1,-0.1,0.1,-0.3,0.4,0.1,-2.6,0.2,0.3,-0.4
"SB-242718","NC(=O)c1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",0,0.3,-0.4,-0.7,-0.2,0.1,-1.1,-1.6,-0.8,-0.9,-1.2,1.9,0.5,-0.2,-0.2,-1.3,4,0.5,0.3,-0.1,-0.6,0.3,0.2,0.1,0.2,-0.5,0,0.1,-0.7,-0.5,-0.1,2.9,NA,-0.6,-0.4,0,0.3,-0.1,-0.1,0.2,-1,0.1,0.7,-0.2,-0.4,-0.7,-0.1,-0.3,0.1,0.9,-0.1,-0.1,-0.4,-0.1,1.2,-1.2,-0.2,-0.4,-0.7,0.1,-0.2,-0.7,0.6,1,0,-0.5,0,-0.7
"SB-242719","CCc1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",0,0.2,-0.5,-0.4,-0.2,-0.2,-1.5,-0.9,-0.8,-0.7,-1.5,3.9,-0.1,-0.5,0.1,-0.6,3.7,2,0.4,-0.1,-0.8,-0.3,0,-0.3,-0.2,-0.2,0.8,0.6,-0.6,-1.1,-0.4,3.9,0.1,0.2,-0.8,-0.4,0.2,1.3,0,0.1,-1,-0.4,-0.4,-0.1,-0.7,-0.3,0.6,-0.2,1,1.2,-0.2,-0.1,-0.2,0.2,0.2,-0.7,0.2,-0.3,-0.5,-0.5,-0.5,-0.5,0.2,-0.7,-0.3,-2,-0.1,-0.5
"SB-242721","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(cc2)C#N)n1",-0.1,0.5,-0.5,-0.9,-0.3,-0.1,-1.2,-1.8,-0.2,0.2,-0.8,0.7,0.2,0.6,-0.1,-1.5,2.3,0,0.2,0.1,-0.5,0.5,0.1,0.1,0,-0.4,0.1,-0.1,-0.7,-0.3,-0.2,3.6,NA,-0.3,-0.6,0.3,-0.1,-0.6,0.1,-0.1,-0.8,0.7,1,0.5,0.5,-0.8,0.2,0.2,0.2,-0.3,-0.2,0,-0.2,-0.8,0.3,-0.9,-0.3,-1.5,-0.7,0.3,-0.2,-0.4,1.1,-0.6,0.1,-0.2,-0.3,-0.6
"SB-245392","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(Oc3ccccc3)cc2)n1",0,0.2,-0.6,-0.8,-0.3,0,-0.9,-1.1,-0.4,0.3,-0.9,3.4,-0.2,-0.8,-0.2,-1.5,4.8,1.4,0.5,0.4,-0.9,-0.1,0.2,0,-0.7,-0.3,0.1,0,-0.3,-0.4,-0.4,3.7,NA,0,-0.8,-0.2,0,-0.2,-0.1,0,-1,-0.3,0.1,0,-0.2,-0.5,0.1,0.1,0.2,-0.4,-0.2,-0.2,-0.2,0.9,0.2,-1,-0.1,-0.4,-1.1,-0.1,-0.2,-0.4,-0.1,0.6,-0.2,-0.4,0,-0.3
"SB-250715","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc3OCOc3c2)n1",-0.2,0,0.2,-0.5,0.1,0.2,-0.8,0,-0.3,-0.6,-0.5,3.3,0.1,-0.8,-0.3,1,4.2,1.9,0.2,0.1,-0.4,0.1,0,0.3,-0.5,0,0.5,1,-0.1,0.4,-0.4,3.7,NA,-0.1,-0.2,-0.2,-0.3,0,0.2,0.2,-0.2,-0.4,0,0.4,-0.6,-0.1,0.2,-0.1,0.1,1.2,-0.1,-0.3,-0.6,0.2,1.4,-0.2,0,0.1,-0.4,-0.4,-0.2,-0.1,0.2,0.5,0.1,0,0.1,-0.4
"SB-251505","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2cccc(F)c2)n1",-0.1,0.4,-0.4,-0.5,0,-0.1,-0.6,-1.3,0,-0.5,-1,3,0.1,0.1,-0.3,-0.8,3.4,0.4,0.4,0,-0.3,0,0.1,-0.2,-0.3,-0.2,0.5,0.6,-0.5,-0.4,0.3,4.4,NA,-0.1,-0.2,-0.1,0.2,-0.1,-0.1,0,-1.1,-0.2,0.5,-0.2,-0.4,-0.6,-0.1,-0.1,-0.1,1.4,-0.1,-0.3,-0.6,-0.1,1.5,-0.9,-0.1,-0.1,-1.1,-0.2,-0.3,-0.4,0.9,1,0.1,-0.8,0.2,-0.2
"SB-251527","COc1ccccc1Oc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1",0,0.2,-0.5,-1,-0.2,0,-1.3,-1.6,-1.1,-1.8,-1.3,2.4,-0.1,-0.3,-0.2,-1.5,2.5,0.7,0.4,0.1,-0.6,0.1,0.2,0.1,1.2,-0.6,0.2,0.1,-0.7,-0.3,-0.5,2.2,NA,0,-0.9,0.1,-0.1,0.3,0.3,-0.1,-1.1,-0.1,0.4,0.3,-0.1,-0.7,0.5,-0.1,0.3,-1,-0.3,-0.3,-0.3,-0.8,0.5,-1.2,-0.1,-0.3,-0.4,0,-0.1,-0.6,0.9,-0.7,-0.2,-0.4,-0.4,-0.7
"SB-253226","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2cccc(c2)C(F)(F)F)n1",0.3,0.4,0.1,0.7,-0.3,-0.2,0.3,0,0.9,-0.1,-0.7,1.7,0.5,0,0.5,-0.2,3.1,1.8,0.2,-0.1,-0.1,-0.3,-0.5,-0.3,0.7,0.1,0.2,-0.4,0.1,0,0.5,3.4,0.4,-0.1,-0.2,0.3,-0.1,1,0.5,0.3,-0.3,-0.2,0.4,-1.3,0.2,0.6,0.2,0.4,-0.2,0.3,-0.1,-0.1,-0.1,1.4,0.5,-0.4,0.2,0.2,-0.3,-0.2,0.3,0.2,0.5,-0.3,-0.7,0,0.1,-0.3
"SB-253228","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(F)c(F)c2)n1",0,0.4,0.4,-0.5,-0.3,-0.3,-0.7,-0.6,0.6,-0.4,-2.8,2,0.9,-0.7,0.4,0.5,2.8,0.5,0.5,-0.1,-0.3,-0.3,0,-0.3,0,-0.5,-0.1,0.2,-0.2,-0.8,-0.4,3,0.4,-0.2,-0.3,0,0.4,0.4,0.2,-0.2,-0.6,-0.3,0,-0.4,-0.2,-0.3,0.4,-0.7,0,0.2,-0.1,-0.2,-0.6,0.7,0.4,-0.7,0.1,-0.4,0.1,-0.1,0.1,-0.3,0.6,-0.3,-0.9,-0.5,0,-0.5
"SB-254169","CS(=O)(=O)c1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",-0.1,0.2,-0.4,-0.7,-0.3,0.3,-0.8,-1.3,-0.4,-0.1,-0.5,0.9,0.1,-0.3,-0.1,-1,3,0.3,0.2,0.1,-0.2,0.5,0.1,0.1,-0.1,-0.3,0,0.1,-0.6,-0.6,-0.5,2.1,NA,-0.1,-0.4,0.1,-0.2,-0.5,0.3,0.5,-0.6,0.1,0.2,0.3,0.1,-0.5,0.3,-0.1,0.3,-0.4,-0.1,-0.1,-0.4,-0.1,0.3,-0.9,-0.1,-0.4,-0.7,0.1,-0.1,-0.6,0.4,0.7,-0.1,-1,-0.3,-0.4
"SB-264865","NC(=O)Cc1ccccc1Oc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1",0,0,0.2,-0.7,-0.4,-0.3,-1.1,-1.2,-0.3,-0.3,-1.7,0.1,-0.3,-0.5,0.2,0.1,1.9,0.4,0.4,0,-0.5,-0.4,0.1,-0.4,0.6,-0.3,-0.5,-0.2,-0.5,-0.6,-0.7,0.6,0.5,-0.4,-0.5,-0.2,-0.2,0.2,0.1,0.2,-0.8,-0.1,-0.1,-0.8,-0.4,-0.4,-0.1,0.1,0.1,-0.9,-0.2,-0.3,-0.7,0.3,0.4,-0.9,0,-0.3,0,0,0,-0.4,0.4,-0.6,-1.6,-0.6,-0.7,-0.9
"SB-264866","NC(=O)CCc1ccccc1Oc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1",0.3,0.3,0.2,-0.4,-0.2,-0.3,-0.7,-0.6,0.3,-0.4,0.7,-0.2,-0.5,-0.9,0.4,-0.7,1.5,-0.1,0,-0.3,-0.2,-0.6,-0.4,-0.5,0.4,-0.4,-0.3,0.3,-0.3,-0.6,-0.5,0.5,0.1,-0.3,-0.3,0.1,-0.5,0.1,-0.2,0.1,-0.6,-0.2,-0.1,-0.7,-0.3,-0.2,-0.2,-0.3,-0.2,-0.1,-0.2,-0.7,-0.8,1,1.3,-0.7,0.1,-0.4,-0.3,-0.2,0.3,-0.6,0.6,-0.3,0.7,-0.1,-0.3,-0.3
"SB-278538","CC(C)(C)c1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",0.1,0.5,-0.8,-0.8,-0.1,0,-1.3,-1.3,-0.4,0.9,-1.3,5,-0.2,-1.1,-0.1,-1.7,4,2.9,0.7,0.3,-0.6,-0.2,0.2,0.1,0.1,-0.3,0.6,0.4,-0.4,-0.2,-0.9,7.6,NA,0.1,-0.8,-0.1,-0.1,0.6,0.2,0.6,-1,-0.6,0.3,-0.4,-0.4,-0.7,-0.2,2,0.2,0.2,-0.2,-0.1,-0.4,1,0.3,-0.8,0.3,-0.1,-0.9,0.1,-0.2,-0.5,-0.1,0.8,-0.2,-0.8,0.3,-0.2
"SB-278539","Fc1ccc(cc1)-c1ncn(C2CCNCC2)c1-c1ccnc(Oc2ccc(Cl)cc2)n1",-0.2,0.3,-0.6,-0.9,-0.3,0,-1.3,-2,-0.4,-0.3,-1.1,2.5,-0.1,-0.5,-0.2,-1.6,2.7,0.6,0.5,0.2,-0.7,0.3,0.1,0,-0.4,-0.5,0.2,0.1,-0.6,-0.4,-0.3,4.6,NA,-0.1,-0.8,0.2,0,-0.4,0.1,0.4,-1,0,0.2,0.1,-0.1,-0.8,-0.1,0.2,0.2,0,-0.3,0,-0.2,1,0.6,-0.8,-0.1,-0.5,-1.1,0,-0.1,-0.6,0.5,0.8,-0.1,-1,0.4,-0.6
"SB-284847-BT","OC(=O)C(F)(F)F.Cc1cccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)c1C",-0.1,0.1,-0.3,-0.5,-0.3,0,-1.6,-0.4,-0.4,0.1,-0.9,1.3,-0.3,0.8,-0.1,-1,4.5,2.3,0.7,0.1,-0.3,0.2,0.2,0.2,-0.4,-0.2,0.8,1.2,-0.2,-0.2,-0.2,4.5,NA,-0.3,-0.5,0.1,-0.2,2.2,0.2,0.2,-0.6,0,0.2,0.7,0.2,-0.2,0.2,0,0.2,0.5,-0.2,-0.1,-0.2,0.5,1,-0.6,0.2,-0.1,-0.6,0.1,-0.1,-0.4,0.7,0.7,-0.1,-0.5,-0.1,-0.6
"SB-285234-W","[Li+].[O-]C(=O)c1ccc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(F)cc2)cc1",-0.2,0,-0.3,0.3,0.4,0.1,1.8,-0.5,0.2,-0.3,0.3,0.2,0.3,-0.3,-0.3,0.7,2,0.4,-0.1,-0.3,-0.4,0.3,-0.2,0,-0.5,0.2,0.4,0,0,-0.1,0.1,0.7,NA,0.2,-0.2,-0.2,-0.5,-0.6,-0.7,-0.6,0,0.1,0.3,-0.2,-0.3,1.2,1.1,-0.3,-0.4,0.2,0,-0.4,-0.4,-0.3,0,-0.2,0,0,-0.7,-0.3,-0.3,0,0,NA,0,-0.4,-0.5,0.1
"SB-333612","Clc1ccc(cc1)C1=C(N2CCc3ccccc23)C(=O)NC1=O",0.5,1.9,0.5,0.8,0.1,0.8,0.3,0.3,0.2,-0.3,-1.1,0.5,0.8,-0.2,0.9,-0.8,1.8,1.4,0.3,0.2,2.3,-0.3,0.6,0.4,-1.8,0,0.5,0.2,0,-0.2,-0.6,-0.2,0.2,0.6,0,1,-0.2,-1.4,0.9,2.9,NA,0.4,-0.8,1.3,1.2,0,-0.4,-0.7,3.6,0,0.5,0.7,2,0.2,1.3,1.1,0.5,NA,0.4,0.2,-0.2,0.7,1.3,2.9,1.2,-0.4,0.3,0.3
"SB-347804","Fc1ccc(cc1)C(=O)Nc1sc2CCCCc2c1C#N",0.1,0.1,0.1,0.3,-0.2,0,-0.3,-0.2,-0.1,0.2,-0.7,0.1,-0.5,0.5,-0.2,-0.3,0.1,0,0.1,-0.2,-0.1,-0.1,0.3,0.1,1.9,-0.3,0.2,0.1,-0.1,-0.4,-0.3,-0.2,0,0,-0.1,0,0.2,-2,0,0.6,-0.6,0,0.6,0.4,0.1,-0.2,0.1,-0.1,0.4,-0.2,-0.1,-0.2,-0.1,0,0.3,-0.1,0,-0.2,-0.4,0.3,0,-0.1,0.6,1.1,0.2,-0.3,-0.1,-0.4
"SB-358518","Oc1c(Cl)cc(NC2=C(C(=O)NC2=O)c2cccc(c2)N(=O)=O)cc1Cl",0.3,0.3,0.6,-0.1,0.2,0.6,0,0.7,1,0.6,0.3,-0.8,1.5,1.7,1.2,-0.1,0.9,0.4,-0.7,0.6,2.5,0.7,-0.3,0.1,-0.4,0.9,1.4,1.4,0,-0.3,0.4,0.3,0.1,0.1,-0.2,1.5,-1,1.7,0.3,2.4,0,0.1,1,1.5,1.1,0.1,0,0.5,3.8,0.2,0.7,2.5,1.8,0.5,-0.1,0.6,-0.2,0.6,0.2,0.5,0.2,0.9,4.1,2.5,0.4,0.5,1,0.2
